frameNr;sizeInBytes;eTimestamp;pTimestamp;quality;estimatedBitrate;isSender;
1455;292939;1721399059723;1721399059733;0;0;false
1460;289683;1721399059871;1721399059877;0;0;false
1465;290543;1721399060042;1721399060051;0;0;false
1470;291743;1721399060213;1721399060220;0;0;false
1475;289595;1721399060395;1721399060405;0;0;false
1480;290491;1721399060546;1721399060556;0;0;false
1485;289347;1721399060706;1721399060713;0;0;false
1490;287695;1721399060847;1721399060853;0;0;false
1495;290543;1721399061015;1721399061024;0;0;false
1500;290239;1721399061199;1721399061209;0;0;false
1505;287023;1721399061366;1721399061374;0;0;false
1510;288727;1721399061540;1721399061551;0;0;false
1515;288455;1721399061704;1721399061712;0;0;false
1520;290719;1721399061853;1721399061860;0;0;false
1525;289899;1721399062022;1721399062030;0;0;false
1530;288855;1721399062193;1721399062201;0;0;false
1535;289047;1721399062349;1721399062355;0;0;false
1540;288995;1721399062518;1721399062529;0;0;false
1545;290199;1721399062688;1721399062697;0;0;false
1550;290443;1721399062844;1721399062850;0;0;false
1555;288891;1721399063006;1721399063013;0;0;false
1560;287443;1721399063183;1721399063189;0;0;false
1565;287551;1721399063347;1721399063355;0;0;false
1570;290027;1721399063513;1721399063522;0;0;false
1575;290743;1721399063676;1721399063684;0;0;false
1580;291123;1721399063846;1721399063854;0;0;false
1585;290611;1721399064019;1721399064027;0;0;false
1590;290107;1721399064204;1721399064213;0;0;false
1595;290407;1721399064352;1721399064361;0;0;false
1600;289439;1721399064517;1721399064527;0;0;false
1605;289615;1721399064687;1721399064692;0;0;false
1610;291479;1721399064836;1721399064842;0;0;false
1615;288715;1721399065024;1721399065033;0;0;false
1620;290871;1721399065182;1721399065190;0;0;false
1625;288787;1721399065351;1721399065359;0;0;false
1630;288887;1721399065517;1721399065528;0;0;false
1635;293175;1721399065687;1721399065693;0;0;false
1640;292327;1721399065844;1721399065851;0;0;false
1645;286943;1721399066029;1721399066038;0;0;false
1650;290091;1721399066200;1721399066208;0;0;false
1655;287067;1721399066355;1721399066363;0;0;false
1660;290711;1721399066494;1721399066502;0;0;false
1665;291127;1721399066662;1721399066669;0;0;false
1670;290727;1721399066818;1721399066825;0;0;false
1675;289107;1721399066982;1721399066989;0;0;false
1680;291379;1721399067176;1721399067184;0;0;false
1685;288943;1721399067323;1721399067332;0;0;false
1690;289727;1721399067499;1721399067507;0;0;false
1695;287231;1721399067654;1721399067660;0;0;false
1700;288159;1721399067812;1721399067819;0;0;false
1705;291263;1721399067993;1721399068003;0;0;false
1710;291307;1721399068152;1721399068163;0;0;false
1715;288211;1721399068323;1721399068331;0;0;false
1720;289843;1721399068499;1721399068508;0;0;false
1725;288071;1721399068656;1721399068662;0;0;false
1730;289419;1721399068821;1721399068827;0;0;false
1735;288311;1721399068986;1721399068998;0;0;false
1740;288835;1721399069159;1721399069168;0;0;false
1745;289199;1721399069328;1721399069337;0;0;false
1750;288435;1721399069497;1721399069505;0;0;false
1755;289519;1721399069653;1721399069661;0;0;false
1760;288727;1721399069812;1721399069819;0;0;false
1765;288495;1721399069993;1721399070002;0;0;false
1770;288663;1721399070152;1721399070163;0;0;false
1775;289367;1721399070332;1721399070343;0;0;false
1780;288827;1721399070487;1721399070496;0;0;false
1785;290519;1721399070672;1721399070681;0;0;false
1790;290675;1721399070828;1721399070836;0;0;false
1795;289223;1721399070993;1721399071002;0;0;false
1800;281527;1721399071151;1721399071162;0;0;false
1805;291615;1721399071338;1721399071348;0;0;false
1810;294975;1721399071492;1721399071498;0;0;false
1815;294999;1721399071662;1721399071669;0;0;false
1820;292103;1721399071817;1721399071824;0;0;false
1825;290455;1721399071992;1721399072002;0;0;false
1830;286495;1721399072171;1721399072180;0;0;false
1835;282087;1721399072322;1721399072330;0;0;false
1840;281375;1721399072488;1721399072496;0;0;false
1845;283411;1721399072677;1721399072683;0;0;false
1850;283555;1721399072831;1721399072840;0;0;false
1855;283835;1721399072986;1721399072995;0;0;false
1860;279707;1721399073169;1721399073177;0;0;false
1865;280027;1721399073338;1721399073345;0;0;false
1870;277931;1721399073507;1721399073517;0;0;false
1875;281451;1721399073674;1721399073681;0;0;false
1880;279651;1721399073814;1721399073821;0;0;false
1885;278271;1721399073999;1721399074009;0;0;false
1890;278287;1721399074151;1721399074158;0;0;false
1895;281063;1721399074338;1721399074345;0;0;false
1900;282471;1721399074500;1721399074509;0;0;false
1905;281931;1721399074676;1721399074685;0;0;false
1910;282619;1721399074832;1721399074839;0;0;false
1915;282559;1721399074983;1721399074991;0;0;false
1920;281983;1721399075172;1721399075181;0;0;false
1925;282595;1721399075328;1721399075337;0;0;false
1930;281635;1721399075496;1721399075504;0;0;false
1935;283539;1721399075662;1721399075669;0;0;false
1940;281695;1721399075812;1721399075817;0;0;false
1945;283099;1721399075986;1721399075994;0;0;false
1950;284475;1721399076152;1721399076160;0;0;false
1955;285339;1721399076333;1721399076341;0;0;false
1960;286723;1721399076486;1721399076493;0;0;false
1965;294839;1721399076656;1721399076665;0;0;false
1970;295835;1721399076829;1721399076836;0;0;false
1975;293335;1721399076986;1721399076994;0;0;false
1980;294039;1721399077153;1721399077161;0;0;false
1985;293663;1721399077323;1721399077331;0;0;false
1990;291747;1721399077496;1721399077502;0;0;false
1995;292759;1721399077658;1721399077664;0;0;false
2000;291703;1721399077824;1721399077831;0;0;false
2005;295843;1721399078007;1721399078016;0;0;false
2010;293567;1721399078162;1721399078170;0;0;false
2015;292791;1721399078333;1721399078342;0;0;false
2020;289527;1721399078488;1721399078497;0;0;false
2025;292051;1721399078660;1721399078667;0;0;false
2030;292923;1721399078811;1721399078817;0;0;false
2035;295023;1721399078987;1721399078997;0;0;false
2040;296011;1721399079169;1721399079179;0;0;false
2045;291639;1721399079324;1721399079334;0;0;false
2050;294243;1721399079477;1721399079487;0;0;false
2055;293235;1721399079621;1721399079645;0;0;false
2060;295751;1721399079785;1721399079791;0;0;false
2065;291515;1721399079971;1721399079980;0;0;false
2070;289043;1721399080118;1721399080125;0;0;false
2075;292403;1721399080287;1721399080296;0;0;false
2080;293855;1721399080452;1721399080460;0;0;false
2085;292631;1721399080636;1721399080644;0;0;false
2090;293563;1721399080782;1721399080788;0;0;false
2095;293159;1721399080959;1721399080968;0;0;false
2100;291387;1721399081122;1721399081130;0;0;false
2105;293679;1721399081301;1721399081309;0;0;false
2110;290451;1721399081454;1721399081461;0;0;false
2115;291535;1721399081627;1721399081635;0;0;false
2120;293695;1721399081781;1721399081788;0;0;false
2125;292875;1721399081967;1721399081975;0;0;false
2130;292647;1721399082122;1721399082130;0;0;false
2135;293847;1721399082288;1721399082295;0;0;false
2140;295779;1721399082464;1721399082471;0;0;false
2145;292519;1721399082620;1721399082628;0;0;false
2150;292419;1721399082786;1721399082793;0;0;false
2155;294215;1721399082963;1721399082972;0;0;false
2160;295279;1721399083121;1721399083130;0;0;false
2165;292675;1721399083300;1721399083309;0;0;false
2170;286051;1721399083451;1721399083457;0;0;false
2175;284307;1721399083613;1721399083619;0;0;false
2180;286159;1721399083792;1721399083800;0;0;false
2185;264559;1721399083953;1721399083959;0;0;false
2190;227851;1721399084116;1721399084122;0;0;false
2195;197771;1721399084256;1721399084262;0;0;false
2200;182147;1721399084427;1721399084432;0;0;false
2205;177407;1721399084596;1721399084601;0;0;false
2210;173867;1721399084756;1721399084762;0;0;false
2215;169127;1721399084918;1721399084922;0;0;false
2220;171439;1721399085091;1721399085095;0;0;false
2225;168475;1721399085261;1721399085266;0;0;false
2230;167735;1721399085428;1721399085432;0;0;false
2235;168731;1721399085600;1721399085606;0;0;false
2240;171931;1721399085771;1721399085776;0;0;false
2245;175795;1721399085917;1721399085921;0;0;false
2250;178723;1721399086081;1721399086087;0;0;false
2255;180403;1721399086237;1721399086242;0;0;false
2260;172323;1721399086390;1721399086395;0;0;false
2265;165343;1721399086547;1721399086551;0;0;false
2270;159719;1721399086731;1721399086736;0;0;false
2275;163499;1721399086888;1721399086892;0;0;false
2280;159215;1721399087061;1721399087066;0;0;false
2285;172263;1721399087231;1721399087235;0;0;false
2290;167795;1721399087386;1721399087389;0;0;false
2295;190051;1721399087556;1721399087562;0;0;false
2300;190307;1721399087723;1721399087728;0;0;false
2305;199127;1721399087901;1721399087907;0;0;false
2310;227483;1721399088070;1721399088076;0;0;false
2315;267475;1721399088240;1721399088249;0;0;false
2320;270075;1721399088395;1721399088402;0;0;false
2325;276319;1721399088565;1721399088572;0;0;false
2330;277563;1721399088727;1721399088735;0;0;false
2335;275707;1721399088892;1721399088902;0;0;false
2340;276295;1721399089063;1721399089072;0;0;false
2345;279823;1721399089223;1721399089232;0;0;false
2350;278575;1721399089388;1721399089393;0;0;false
2355;277303;1721399089556;1721399089564;0;0;false
2360;274251;1721399089726;1721399089734;0;0;false
2365;277211;1721399089898;1721399089906;0;0;false
2370;280635;1721399090057;1721399090065;0;0;false
2375;278387;1721399090238;1721399090247;0;0;false
2380;279371;1721399090393;1721399090398;0;0;false
2385;278523;1721399090563;1721399090571;0;0;false
2390;278219;1721399090727;1721399090736;0;0;false
2395;279623;1721399090899;1721399090906;0;0;false
2400;280027;1721399091061;1721399091070;0;0;false
2405;263731;1721399091239;1721399091247;0;0;false
2410;230775;1721399091381;1721399091386;0;0;false
2415;204255;1721399091563;1721399091568;0;0;false
2420;179747;1721399091721;1721399091726;0;0;false
2425;198187;1721399091887;1721399091892;0;0;false
2430;224527;1721399092036;1721399092045;0;0;false
2435;251655;1721399092191;1721399092197;0;0;false
2440;265135;1721399092351;1721399092357;0;0;false
2445;266311;1721399092527;1721399092535;0;0;false
2450;271291;1721399092695;1721399092702;0;0;false
2455;276411;1721399092862;1721399092871;0;0;false
2460;273563;1721399093027;1721399093035;0;0;false
2465;282443;1721399093204;1721399093212;0;0;false
2470;271059;1721399093352;1721399093357;0;0;false
2475;279199;1721399093546;1721399093557;0;0;false
2480;276967;1721399093701;1721399093708;0;0;false
2485;280263;1721399093871;1721399093878;0;0;false
2490;277483;1721399094028;1721399094036;0;0;false
2495;274075;1721399094198;1721399094205;0;0;false
2500;270103;1721399094351;1721399094358;0;0;false
2505;273695;1721399094528;1721399094539;0;0;false
2510;274875;1721399094696;1721399094703;0;0;false
2515;273387;1721399094862;1721399094869;0;0;false
2520;281063;1721399095036;1721399095044;0;0;false
2525;278731;1721399095172;1721399095178;0;0;false
2530;276803;1721399095323;1721399095329;0;0;false
2535;281359;1721399095499;1721399095507;0;0;false
2540;273723;1721399095663;1721399095672;0;0;false
2545;270503;1721399095823;1721399095830;0;0;false
2550;274827;1721399096010;1721399096018;0;0;false
2555;274023;1721399096164;1721399096170;0;0;false
2560;275971;1721399096335;1721399096342;0;0;false
2565;277359;1721399096497;1721399096505;0;0;false
2570;277155;1721399096662;1721399096672;0;0;false
2575;267887;1721399096832;1721399096838;0;0;false
2580;279735;1721399096996;1721399097004;0;0;false
2585;279711;1721399097153;1721399097160;0;0;false
2590;281903;1721399097336;1721399097347;0;0;false
2595;277783;1721399097499;1721399097505;0;0;false
2600;278315;1721399097673;1721399097681;0;0;false
2605;277375;1721399097827;1721399097834;0;0;false
2610;272743;1721399097974;1721399097983;0;0;false
2615;277095;1721399098135;1721399098142;0;0;false
2620;277555;1721399098308;1721399098315;0;0;false
2625;279367;1721399098479;1721399098487;0;0;false
2630;278659;1721399098633;1721399098643;0;0;false
2635;269595;1721399098805;1721399098812;0;0;false
2640;254407;1721399098963;1721399098969;0;0;false
2645;254147;1721399099128;1721399099134;0;0;false
2650;261939;1721399099299;1721399099308;0;0;false
2655;276783;1721399099469;1721399099476;0;0;false
2660;297959;1721399099634;1721399099642;0;0;false
2665;304427;1721399099786;1721399099794;0;0;false
2670;295743;1721399099946;1721399099953;0;0;false
2675;288511;1721399100097;1721399100104;0;0;false
2680;279427;1721399100262;1721399100268;0;0;false
2685;280079;1721399100439;1721399100447;0;0;false
2690;279699;1721399100601;1721399100611;0;0;false
2695;277031;1721399100765;1721399100771;0;0;false
2700;272379;1721399100927;1721399100934;0;0;false
2705;267775;1721399101105;1721399101111;0;0;false
2710;266051;1721399101275;1721399101284;0;0;false
2715;258651;1721399101430;1721399101436;0;0;false
2720;244975;1721399101597;1721399101605;0;0;false
2725;248231;1721399101771;1721399101778;0;0;false
2730;258447;1721399101939;1721399101945;0;0;false
2735;250451;1721399102094;1721399102100;0;0;false
2740;256987;1721399102267;1721399102273;0;0;false
2745;260067;1721399102436;1721399102443;0;0;false
2750;271547;1721399102601;1721399102609;0;0;false
2755;269207;1721399102775;1721399102782;0;0;false
2760;265059;1721399102929;1721399102935;0;0;false
2765;264399;1721399103100;1721399103107;0;0;false
2770;265567;1721399103270;1721399103277;0;0;false
2775;262287;1721399103428;1721399103435;0;0;false
2780;265735;1721399103610;1721399103618;0;0;false
2785;261855;1721399103780;1721399103787;0;0;false
2790;264299;1721399103950;1721399103961;0;0;false
2795;264679;1721399104092;1721399104097;0;0;false
2800;271027;1721399104275;1721399104285;0;0;false
2805;266271;1721399104429;1721399104438;0;0;false
2810;268043;1721399104572;1721399104579;0;0;false
2815;265655;1721399104728;1721399104735;0;0;false
2820;256355;1721399104904;1721399104910;0;0;false
2825;257283;1721399105077;1721399105083;0;0;false
2830;256663;1721399105231;1721399105237;0;0;false
2835;256851;1721399105402;1721399105411;0;0;false
2840;257123;1721399105586;1721399105594;0;0;false
2845;257411;1721399105741;1721399105749;0;0;false
2850;262867;1721399105895;1721399105901;0;0;false
2855;255667;1721399106058;1721399106067;0;0;false
2860;258387;1721399106234;1721399106240;0;0;false
2865;261651;1721399106392;1721399106398;0;0;false
2870;256403;1721399106568;1721399106575;0;0;false
2875;259527;1721399106728;1721399106734;0;0;false
2880;258571;1721399106891;1721399106896;0;0;false
2885;268323;1721399107069;1721399107079;0;0;false
2890;264195;1721399107238;1721399107247;0;0;false
2895;264671;1721399107398;1721399107406;0;0;false
2900;270975;1721399107578;1721399107585;0;0;false
2905;269223;1721399107727;1721399107748;0;0;false
2910;266823;1721399107901;1721399107907;0;0;false
2915;270215;1721399108071;1721399108080;0;0;false
2920;270223;1721399108242;1721399108249;0;0;false
2925;271599;1721399108396;1721399108405;0;0;false
2930;265643;1721399108583;1721399108592;0;0;false
2935;265651;1721399108726;1721399108732;0;0;false
2940;263951;1721399108893;1721399108899;0;0;false
2945;260339;1721399109068;1721399109075;0;0;false
2950;264399;1721399109243;1721399109251;0;0;false
2955;257475;1721399109412;1721399109419;0;0;false
2960;265231;1721399109572;1721399109579;0;0;false
2965;261939;1721399109732;1721399109738;0;0;false
2970;268463;1721399109907;1721399109914;0;0;false
2975;263447;1721399110064;1721399110070;0;0;false
2980;272539;1721399110218;1721399110224;0;0;false
2985;197754;1721399110413;1721399110421;0;0;false
2990;195542;1721399110577;1721399110585;0;0;false
2995;199770;1721399110731;1721399110750;0;0;false
3000;203290;1721399110904;1721399110909;0;0;false
3005;194834;1721399111063;1721399111068;0;0;false
3010;200438;1721399111246;1721399111252;0;0;false
3015;196394;1721399111403;1721399111408;0;0;false
3020;201074;1721399111574;1721399111579;0;0;false
3025;200246;1721399111731;1721399111748;0;0;false
3030;198494;1721399111904;1721399111910;0;0;false
3035;260803;1721399112074;1721399112081;0;0;false
3040;266735;1721399112228;1721399112245;0;0;false
3045;266039;1721399112398;1721399112405;0;0;false
3050;260295;1721399112586;1721399112594;0;0;false
3055;260391;1721399112741;1721399112747;0;0;false
3060;268627;1721399112898;1721399112907;0;0;false
3065;262031;1721399113081;1721399113088;0;0;false
3070;264119;1721399113234;1721399113239;0;0;false
3075;260999;1721399113403;1721399113411;0;0;false
3080;268623;1721399113589;1721399113597;0;0;false
3085;259895;1721399113738;1721399113746;0;0;false
3090;259895;1721399113913;1721399113921;0;0;false
3095;253819;1721399114083;1721399114090;0;0;false
3100;247619;1721399114226;1721399114232;0;0;false
3105;270075;1721399114407;1721399114416;0;0;false
